# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FlushQueue.executionTimeAvgNs,1747163160472000000,1747163171707000000,0.0
NonBlockingReadAction.finalizedExecutionsCount,1747163160472000000,1747163171707000000,7
FlushQueue.waitingTimeMaxNs,1747163160472000000,1747163171707000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1747163160472000000,1747163171707000000,43709
AWTEventQueue.dispatchTime90PNs,1747163160472000000,1747163171707000000,0
FlushQueue.executionTimeMaxNs,1747163160472000000,1747163171707000000,0
WriteAction.executionsCount,1747163160472000000,1747163171707000000,6
workspaceModel.mutableEntityStorage.modify.entity.ms,1747163160472000000,1747163171707000000,0
jps.library.entities.serializer.save.entities.ms,1747163160472000000,1747163171707000000,0
jps.global.get.library.ms,1747163160472000000,1747163171707000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1747163160472000000,1747163171707000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1747163160472000000,1747163171707000000,0
workspaceModel.mutableEntityStorage.entities.ms,1747163160472000000,1747163171707000000,0
workspaceModel.global.apply.state.to.project.ms,1747163160472000000,1747163171707000000,0
workspaceModel.sync.entities.ms,1747163160472000000,1747163171707000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1747163160472000000,1747163171707000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1747163160472000000,1747163171707000000,1
jps.app.storage.content.reader.load.component.ms,1747163160472000000,1747163171707000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1747163160472000000,1747163171707000000,0
workspaceModel.load.cache.from.file.ms,1747163160472000000,1747163171707000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1747163160472000000,1747163171707000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1747163160472000000,1747163171707000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1747163160472000000,1747163171707000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1747163160472000000,1747163171707000000,0
workspaceModel.global.updates.count,1747163160472000000,1747163171707000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1747163160472000000,1747163171707000000,0
jps.load.initial.state.ms,1747163160472000000,1747163171707000000,4
workspaceModel.moduleManagerBridge.newModule.ms,1747163160472000000,1747163171707000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1747163160472000000,1747163171707000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1747163160472000000,1747163171707000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1747163160472000000,1747163171707000000,0
jps.global.handle.before.change.events.ms,1747163160472000000,1747163171707000000,0
jps.save.global.entities.ms,1747163160472000000,1747163171707000000,0
jps.global.get.libraries.ms,1747163160472000000,1747163171707000000,8
workspaceModel.mutableEntityStorage.replace.by.source.ms,1747163160472000000,1747163171707000000,0
jps.global.handle.changed.events.ms,1747163160472000000,1747163171707000000,0
jps.global.initialize.library.bridges.ms,1747163160472000000,1747163171707000000,0
workspaceModel.save.cache.to.file.ms,1747163160472000000,1747163171707000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1747163160472000000,1747163171707000000,0
workspaceModel.global.updates.ms,1747163160472000000,1747163171707000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1747163160472000000,1747163171707000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1747163160472000000,1747163171707000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1747163160472000000,1747163171707000000,0
workspaceModel.load.cache.metadata.from.file.ms,1747163160472000000,1747163171707000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1747163160472000000,1747163171707000000,0
jps.global.initialize.library.bridges.after.loading.ms,1747163160472000000,1747163171707000000,0
jps.global.get.library.by.name.ms,1747163160472000000,1747163171707000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1747163160472000000,1747163171707000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1747163160472000000,1747163171707000000,0
jps.library.entities.serializer.load.entities.ms,1747163160472000000,1747163171707000000,0
FilePageCacheLockFree.totalPagesWritten,1747163160472000000,1747163171707000000,0
FilePageCache.pageFastCacheHits,1747163160472000000,1747163171707000000,8276
MappedFileStorage.totalPagesMapped,1747163160472000000,1747163171707000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1747163160472000000,1747163171707000000,3
FilePageCache.uncachedFileAccess,1747163160472000000,1747163171707000000,222
FilePageCache.disposedBuffers,1747163160472000000,1747163171707000000,416
FilePageCacheLockFree.housekeeperTurnsDone,1747163160472000000,1747163171707000000,25
FilePageCache.pageLoads,1747163160472000000,1747163171707000000,416
MappedFileStorage.totalBytesMapped,1747163160472000000,1747163171707000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1747163160472000000,1747163171707000000,43
FilePageCacheLockFree.totalPagesReclaimed,1747163160472000000,1747163171707000000,3
FilePageCacheLockFree.heapBytesInUse,1747163160472000000,1747163171707000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1747163160472000000,1747163171707000000,41967616
FilePageCacheLockFree.totalPagesWriteMs,1747163160472000000,1747163171707000000,0
FilePageCacheLockFree.totalPagesHandedOver,1747163160472000000,1747163171707000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1747163160472000000,1747163171707000000,24576
FilePageCacheLockFree.totalBytesRequested,1747163160472000000,1747163171707000000,679936
FilePageCache.maxCacheSizeInBytes,1747163160472000000,1747163171707000000,433061888
FilePageCacheLockFree.totalPagesAllocated,1747163160472000000,1747163171707000000,3
DirectByteBufferAllocator.reclaimed,1747163160472000000,1747163171707000000,46
StorageLockContext.competingThreads.90P,1747163160472000000,1747163171707000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1747163160472000000,1747163171707000000,10210
FilePageCache.maxRegisteredFiles,1747163160472000000,1747163171707000000,1124
FilePageCache.totalPageDisposalsUs,1747163160472000000,1747163171707000000,1506
FilePageCacheLockFree.totalPageAllocationsWaited,1747163160472000000,1747163171707000000,0
StorageLockContext.competingThreads.avg,1747163160472000000,1747163171707000000,0.0
FilePageCacheLockFree.totalBytesWritten,1747163160472000000,1747163171707000000,0
FilePageCache.capacityInBytes,1747163160472000000,1747163171707000000,503316478
FilePageCacheLockFree.totalClosedStoragesReclaimed,1747163160472000000,1747163171707000000,2
FilePageCacheLockFree.totalNativeBytesAllocated,1747163160472000000,1747163171707000000,24576
FilePageCacheLockFree.totalPagesRequested,1747163160472000000,1747163171707000000,83
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1747163160472000000,1747163171707000000,41967616
DirectByteBufferAllocator.misses,1747163160472000000,1747163171707000000,416
FilePageCacheLockFree.totalHeapBytesReclaimed,1747163160472000000,1747163171707000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1747163160472000000,1747163171707000000,0
FilePageCacheLockFree.nativeBytesInUse,1747163160472000000,1747163171707000000,0
FilePageCacheLockFree.totalPagesReadMs,1747163160472000000,1747163171707000000,2
DirectByteBufferAllocator.hits,1747163160472000000,1747163171707000000,3
FilePageCacheLockFree.totalHeapBytesAllocated,1747163160472000000,1747163171707000000,0
FilePageCacheLockFree.totalBytesRead,1747163160472000000,1747163171707000000,17012
MappedFileStorage.storages,1747163160472000000,1747163171707000000,0
FilePageCache.pageHits,1747163160472000000,1747163171707000000,0
DirectByteBufferAllocator.disposed,1747163160472000000,1747163171707000000,373
StorageLockContext.competingThreads.max,1747163160472000000,1747163171707000000,0
FilePageCache.totalPageLoadsUs,1747163160472000000,1747163171707000000,264056
FileChannelInterruptsRetryer.totalRetriedAttempts,1747163160472000000,1747163171707000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1747163160472000000,1747163171707000000,918
