# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCacheLockFree.totalHeapBytesAllocated,1747073418876000000,1747073430637000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1747073418876000000,1747073430637000000,66
FilePageCacheLockFree.totalPagesHandedOver,1747073418876000000,1747073430637000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1747073418876000000,1747073430637000000,24576
FilePageCache.maxRegisteredFiles,1747073418876000000,1747073430637000000,1124
DirectByteBufferAllocator.disposed,1747073418876000000,1747073430637000000,373
FilePageCacheLockFree.totalPagesAllocated,1747073418876000000,1747073430637000000,3
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1747073418876000000,1747073430637000000,41967616
MappedFileStorage.storages,1747073418876000000,1747073430637000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1747073418876000000,1747073430637000000,0
FilePageCache.pageLoads,1747073418876000000,1747073430637000000,416
MappedFileStorage.totalTimeSpentOnMappingUs,1747073418876000000,1747073430637000000,895
FilePageCacheLockFree.nativeBytesInUse,1747073418876000000,1747073430637000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1747073418876000000,1747073430637000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1747073418876000000,1747073430637000000,0
DirectByteBufferAllocator.misses,1747073418876000000,1747073430637000000,416
MappedFileStorage.totalPagesMapped,1747073418876000000,1747073430637000000,0
DirectByteBufferAllocator.reclaimed,1747073418876000000,1747073430637000000,46
FilePageCacheLockFree.heapBytesInUse,1747073418876000000,1747073430637000000,0
StorageLockContext.competingThreads.max,1747073418876000000,1747073430637000000,5
FilePageCacheLockFree.totalBytesRead,1747073418876000000,1747073430637000000,16673
FilePageCache.maxCacheSizeInBytes,1747073418876000000,1747073430637000000,433061888
FilePageCacheLockFree.totalPagesWriteMs,1747073418876000000,1747073430637000000,0
FilePageCacheLockFree.totalPagesReclaimed,1747073418876000000,1747073430637000000,3
FilePageCacheLockFree.totalBytesRequested,1747073418876000000,1747073430637000000,679936
MappedFileStorage.totalBytesMapped,1747073418876000000,1747073430637000000,0
FilePageCache.totalPageDisposalsUs,1747073418876000000,1747073430637000000,1929
FilePageCacheLockFree.totalClosedStoragesReclaimed,1747073418876000000,1747073430637000000,2
StorageLockContext.competingThreads.90P,1747073418876000000,1747073430637000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1747073418876000000,1747073430637000000,3
FilePageCache.pageHits,1747073418876000000,1747073430637000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1747073418876000000,1747073430637000000,26
FilePageCache.totalPageLoadsUs,1747073418876000000,1747073430637000000,253020
FilePageCache.uncachedFileAccess,1747073418876000000,1747073430637000000,222
FilePageCacheLockFree.totalPagesWritten,1747073418876000000,1747073430637000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1747073418876000000,1747073430637000000,0
FilePageCache.disposedBuffers,1747073418876000000,1747073430637000000,416
workspaceModel.to.snapshot.ms,1747073418876000000,1747073430637000000,0
workspaceModel.update.unloaded.entities.ms,1747073418876000000,1747073430637000000,0
workspaceModel.replace.project.model.ms,1747073418876000000,1747073430637000000,0
workspaceModel.collect.changes.ms,1747073418876000000,1747073430637000000,0
workspaceModel.updates.count,1747073418876000000,1747073430637000000,0
workspaceModel.updates.ms,1747073418876000000,1747073430637000000,0
workspaceModel.initializing.ms,1747073418876000000,1747073430637000000,0
workspaceModel.pre.handlers.ms,1747073418876000000,1747073430637000000,0
workspaceModel.loading.from.cache.ms,1747073418876000000,1747073430637000000,17
workspaceModel.loading.total.ms,1747073418876000000,1747073430637000000,23
workspaceModel.check.recursive.update.ms,1747073418876000000,1747073430637000000,0
workspaceModel.updates.precise.ms,1747073418876000000,1747073430637000000,0
workspaceModel.init.bridges.ms,1747073418876000000,1747073430637000000,0
workspaceModel.global.updates.count,1747073418876000000,1747073430637000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1747073418876000000,1747073430637000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1747073418876000000,1747073430637000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1747073418876000000,1747073430637000000,0
workspaceModel.mutableEntityStorage.entities.ms,1747073418876000000,1747073430637000000,0
jps.global.get.libraries.ms,1747073418876000000,1747073430637000000,10
jps.global.handle.changed.events.ms,1747073418876000000,1747073430637000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1747073418876000000,1747073430637000000,0
workspaceModel.global.updates.ms,1747073418876000000,1747073430637000000,0
jps.load.initial.state.ms,1747073418876000000,1747073430637000000,4
workspaceModel.sync.entities.ms,1747073418876000000,1747073430637000000,0
workspaceModel.load.cache.metadata.from.file.ms,1747073418876000000,1747073430637000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1747073418876000000,1747073430637000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1747073418876000000,1747073430637000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1747073418876000000,1747073430637000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1747073418876000000,1747073430637000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1747073418876000000,1747073430637000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1747073418876000000,1747073430637000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1747073418876000000,1747073430637000000,0
jps.global.get.library.ms,1747073418876000000,1747073430637000000,0
workspaceModel.global.apply.state.to.project.ms,1747073418876000000,1747073430637000000,0
jps.global.initialize.library.bridges.ms,1747073418876000000,1747073430637000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1747073418876000000,1747073430637000000,0
jps.library.entities.serializer.load.entities.ms,1747073418876000000,1747073430637000000,0
jps.global.get.library.by.name.ms,1747073418876000000,1747073430637000000,0
jps.global.handle.before.change.events.ms,1747073418876000000,1747073430637000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1747073418876000000,1747073430637000000,0
jps.app.storage.content.reader.load.component.ms,1747073418876000000,1747073430637000000,1
jps.global.initialize.library.bridges.after.loading.ms,1747073418876000000,1747073430637000000,0
jps.library.entities.serializer.save.entities.ms,1747073418876000000,1747073430637000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1747073418876000000,1747073430637000000,0
workspaceModel.save.cache.to.file.ms,1747073418876000000,1747073430637000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1747073418876000000,1747073430637000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1747073418876000000,1747073430637000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1747073418876000000,1747073430637000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1747073418876000000,1747073430637000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1747073418876000000,1747073430637000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1747073418876000000,1747073430637000000,0
workspaceModel.load.cache.from.file.ms,1747073418876000000,1747073430637000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1747073418876000000,1747073430637000000,0
jps.save.global.entities.ms,1747073418876000000,1747073430637000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1747073418876000000,1747073430637000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1747073418876000000,1747073430637000000,0
