# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCache.maxCacheSizeInBytes,1747112000178000000,1747112015596000000,433061888
MappedFileStorage.totalPagesMapped,1747112000178000000,1747112015596000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1747112000178000000,1747112015596000000,0
FilePageCache.disposedBuffers,1747112000178000000,1747112015596000000,416
FilePageCacheLockFree.totalPageAllocationsWaited,1747112000178000000,1747112015596000000,0
StorageLockContext.competingThreads.max,1747112000178000000,1747112015596000000,0
FilePageCacheLockFree.nativeBytesInUse,1747112000178000000,1747112015596000000,0
MappedFileStorage.totalBytesMapped,1747112000178000000,1747112015596000000,0
FilePageCacheLockFree.totalBytesRequested,1747112000178000000,1747112015596000000,679936
FilePageCacheLockFree.housekeeperTimeSpentMs,1747112000178000000,1747112015596000000,85
workspaceModel.update.unloaded.entities.ms,1747112000178000000,1747112015596000000,0
workspaceModel.replace.project.model.ms,1747112000178000000,1747112015596000000,0
workspaceModel.init.bridges.ms,1747112000178000000,1747112015596000000,0
workspaceModel.check.recursive.update.ms,1747112000178000000,1747112015596000000,0
workspaceModel.initializing.ms,1747112000178000000,1747112015596000000,0
workspaceModel.updates.count,1747112000178000000,1747112015596000000,0
workspaceModel.updates.precise.ms,1747112000178000000,1747112015596000000,0
workspaceModel.updates.ms,1747112000178000000,1747112015596000000,0
workspaceModel.pre.handlers.ms,1747112000178000000,1747112015596000000,0
workspaceModel.to.snapshot.ms,1747112000178000000,1747112015596000000,0
workspaceModel.collect.changes.ms,1747112000178000000,1747112015596000000,0
workspaceModel.loading.from.cache.ms,1747112000178000000,1747112015596000000,19
workspaceModel.loading.total.ms,1747112000178000000,1747112015596000000,26
FlushQueue.tasksExecuted,1747112000178000000,1747112015596000000,2200
FlushQueue.queueSize90P,1747112000178000000,1747112015596000000,1247
FlushQueue.executionTimeAvgNs,1747112000178000000,1747112015596000000,326741.14
NonBlockingReadAction.failedExecutionsCount,1747112000178000000,1747112015596000000,0
FlushQueue.executionTime90PNs,1747112000178000000,1747112015596000000,194559
FlushQueue.queueSizeAvg,1747112000178000000,1747112015596000000,630.0145454545454
ReadAction.executionsCount,1747112000178000000,1747112015596000000,137311
AWTEventQueue.eventsDispatched,1747112000178000000,1747112015596000000,3329
FlushQueue.executionTimeMaxNs,1747112000178000000,1747112015596000000,153092095
FlushQueue.waitingTime90PNs,1747112000178000000,1747112015596000000,7516192767
AWTEventQueue.dispatchTimeTotalNS,1747112000178000000,1747112015596000000,1949656663
AWTEventQueue.dispatchTimeMaxNs,1747112000178000000,1747112015596000000,1132462079
AWTEventQueue.dispatchTime90PNs,1747112000178000000,1747112015596000000,63743
FlushQueue.queueSizeMax,1747112000178000000,1747112015596000000,1287
FlushQueue.waitingTimeMaxNs,1747112000178000000,1747112015596000000,10133438463
NonBlockingReadAction.failedExecutionTimeUs,1747112000178000000,1747112015596000000,0
WriteAction.executionsCount,1747112000178000000,1747112015596000000,6
NonBlockingReadAction.finalizedExecutionTimeUs,1747112000178000000,1747112015596000000,46789
AWTEventQueue.dispatchTimeAvgNs,1747112000178000000,1747112015596000000,585715.8281766296
NonBlockingReadAction.finalizedExecutionsCount,1747112000178000000,1747112015596000000,7
FlushQueue.waitingTimeAvgNs,1747112000178000000,1747112015596000000,2.4998481178327274E9
workspaceModel.global.updates.count,1747112000178000000,1747112015596000000,0
workspaceModel.load.cache.from.file.ms,1747112000178000000,1747112015596000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1747112000178000000,1747112015596000000,0
jps.library.entities.serializer.load.entities.ms,1747112000178000000,1747112015596000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1747112000178000000,1747112015596000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1747112000178000000,1747112015596000000,0
workspaceModel.global.apply.state.to.project.ms,1747112000178000000,1747112015596000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1747112000178000000,1747112015596000000,0
jps.global.initialize.library.bridges.after.loading.ms,1747112000178000000,1747112015596000000,0
jps.global.initialize.library.bridges.ms,1747112000178000000,1747112015596000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1747112000178000000,1747112015596000000,0
jps.global.handle.changed.events.ms,1747112000178000000,1747112015596000000,0
jps.global.handle.before.change.events.ms,1747112000178000000,1747112015596000000,0
jps.load.initial.state.ms,1747112000178000000,1747112015596000000,6
workspaceModel.mutableEntityStorage.entities.ms,1747112000178000000,1747112015596000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1747112000178000000,1747112015596000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1747112000178000000,1747112015596000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1747112000178000000,1747112015596000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1747112000178000000,1747112015596000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1747112000178000000,1747112015596000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1747112000178000000,1747112015596000000,1
jps.global.get.libraries.ms,1747112000178000000,1747112015596000000,10
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1747112000178000000,1747112015596000000,0
jps.global.get.library.ms,1747112000178000000,1747112015596000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1747112000178000000,1747112015596000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1747112000178000000,1747112015596000000,1
workspaceModel.mutableEntityStorage.resolve.ms,1747112000178000000,1747112015596000000,0
workspaceModel.save.cache.to.file.ms,1747112000178000000,1747112015596000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1747112000178000000,1747112015596000000,0
workspaceModel.global.updates.ms,1747112000178000000,1747112015596000000,0
jps.save.global.entities.ms,1747112000178000000,1747112015596000000,0
workspaceModel.sync.entities.ms,1747112000178000000,1747112015596000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1747112000178000000,1747112015596000000,0
jps.library.entities.serializer.save.entities.ms,1747112000178000000,1747112015596000000,0
jps.app.storage.content.reader.load.component.ms,1747112000178000000,1747112015596000000,1
workspaceModel.moduleManagerBridge.newModule.ms,1747112000178000000,1747112015596000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1747112000178000000,1747112015596000000,0
jps.global.get.library.by.name.ms,1747112000178000000,1747112015596000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1747112000178000000,1747112015596000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1747112000178000000,1747112015596000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1747112000178000000,1747112015596000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1747112000178000000,1747112015596000000,0
workspaceModel.load.cache.metadata.from.file.ms,1747112000178000000,1747112015596000000,0
