# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCacheLockFree.nativeBytesInUse,1747173116680000000,1747173128236000000,0
FilePageCache.uncachedFileAccess,1747173116680000000,1747173128236000000,222
MappedFileStorage.storages,1747173116680000000,1747173128236000000,0
StorageLockContext.competingThreads.avg,1747173116680000000,1747173128236000000,0.0
FilePageCacheLockFree.totalBytesRead,1747173116680000000,1747173128236000000,17012
FilePageCache.maxRegisteredFiles,1747173116680000000,1747173128236000000,1124
FilePageCacheLockFree.totalBytesWritten,1747173116680000000,1747173128236000000,0
FilePageCacheLockFree.totalPagesHandedOver,1747173116680000000,1747173128236000000,0
FilePageCacheLockFree.totalPagesWriteMs,1747173116680000000,1747173128236000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1747173116680000000,1747173128236000000,24576
FilePageCache.pageFastCacheHits,1747173116680000000,1747173128236000000,8276
FilePageCache.totalPageDisposalsUs,1747173116680000000,1747173128236000000,1663
FilePageCacheLockFree.housekeeperTurnsSkipped,1747173116680000000,1747173128236000000,10467
FilePageCacheLockFree.housekeeperTimeSpentMs,1747173116680000000,1747173128236000000,55
FilePageCacheLockFree.totalPagesRequestsMs,1747173116680000000,1747173128236000000,3
FilePageCacheLockFree.totalPageAllocationsWaited,1747173116680000000,1747173128236000000,0
FilePageCacheLockFree.totalPagesReadMs,1747173116680000000,1747173128236000000,1
DirectByteBufferAllocator.disposed,1747173116680000000,1747173128236000000,373
StorageLockContext.competingThreads.90P,1747173116680000000,1747173128236000000,0
