# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCacheLockFree.heapBytesInUse,1747072430599000000,1747072442406000000,0
DirectByteBufferAllocator.reclaimed,1747072430599000000,1747072442406000000,46
FilePageCacheLockFree.totalPageAllocationsWaited,1747072430599000000,1747072442406000000,0
FilePageCache.disposedBuffers,1747072430599000000,1747072442406000000,416
MappedFileStorage.totalBytesMapped,1747072430599000000,1747072442406000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1747072430599000000,1747072442406000000,24576
StorageLockContext.competingThreads.avg,1747072430599000000,1747072442406000000,0.4782608695652174
FilePageCacheLockFree.totalNativeBytesAllocated,1747072430599000000,1747072442406000000,24576
FilePageCache.pageFastCacheHits,1747072430599000000,1747072442406000000,28955
FilePageCacheLockFree.totalPagesRequested,1747072430599000000,1747072442406000000,270
FilePageCacheLockFree.totalBytesWritten,1747072430599000000,1747072442406000000,16673
FilePageCache.pageHits,1747072430599000000,1747072442406000000,0
FilePageCacheLockFree.nativeBytesInUse,1747072430599000000,1747072442406000000,0
FilePageCacheLockFree.totalPagesReclaimed,1747072430599000000,1747072442406000000,3
FilePageCacheLockFree.totalPagesHandedOver,1747072430599000000,1747072442406000000,0
MappedFileStorage.storages,1747072430599000000,1747072442406000000,0
StorageLockContext.competingThreads.90P,1747072430599000000,1747072442406000000,0
FilePageCacheLockFree.totalPagesAllocated,1747072430599000000,1747072442406000000,3
FilePageCache.maxRegisteredFiles,1747072430599000000,1747072442406000000,1124
FilePageCacheLockFree.housekeeperTimeSpentMs,1747072430599000000,1747072442406000000,49
DirectByteBufferAllocator.misses,1747072430599000000,1747072442406000000,416
FilePageCache.uncachedFileAccess,1747072430599000000,1747072442406000000,667
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1747072430599000000,1747072442406000000,41967616
StorageLockContext.competingThreads.max,1747072430599000000,1747072442406000000,11
FilePageCacheLockFree.totalPagesWritten,1747072430599000000,1747072442406000000,3
FilePageCacheLockFree.totalHeapBytesReclaimed,1747072430599000000,1747072442406000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1747072430599000000,1747072442406000000,4
FilePageCacheLockFree.totalClosedStoragesReclaimed,1747072430599000000,1747072442406000000,2
FilePageCacheLockFree.totalBytesRequested,1747072430599000000,1747072442406000000,2211840
MappedFileStorage.totalTimeSpentOnMappingUs,1747072430599000000,1747072442406000000,261281
FilePageCacheLockFree.totalPagesWriteMs,1747072430599000000,1747072442406000000,0
DirectByteBufferAllocator.disposed,1747072430599000000,1747072442406000000,373
FilePageCache.totalPageLoadsUs,1747072430599000000,1747072442406000000,296028
FilePageCache.pageLoads,1747072430599000000,1747072442406000000,416
FilePageCacheLockFree.totalBytesRead,1747072430599000000,1747072442406000000,0
MappedFileStorage.totalPagesMapped,1747072430599000000,1747072442406000000,0
FilePageCache.capacityInBytes,1747072430599000000,1747072442406000000,503316478
FileChannelInterruptsRetryer.totalRetriedAttempts,1747072430599000000,1747072442406000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1747072430599000000,1747072442406000000,0
DirectByteBufferAllocator.hits,1747072430599000000,1747072442406000000,3
FilePageCacheLockFree.totalPagesReadMs,1747072430599000000,1747072442406000000,2
FilePageCache.maxCacheSizeInBytes,1747072430599000000,1747072442406000000,433061888
FilePageCacheLockFree.housekeeperTurnsSkipped,1747072430599000000,1747072442406000000,10637
FilePageCache.pageLoadsAboveSizeThreshold,1747072430599000000,1747072442406000000,0
FilePageCache.totalPageDisposalsUs,1747072430599000000,1747072442406000000,2240
FilePageCacheLockFree.housekeeperTurnsDone,1747072430599000000,1747072442406000000,26
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1747072430599000000,1747072442406000000,41967616
workspaceModel.loading.from.cache.ms,1747072430599000000,1747072442406000000,18
workspaceModel.collect.changes.ms,1747072430599000000,1747072442406000000,0
workspaceModel.updates.count,1747072430599000000,1747072442406000000,0
workspaceModel.init.bridges.ms,1747072430599000000,1747072442406000000,0
workspaceModel.to.snapshot.ms,1747072430599000000,1747072442406000000,0
workspaceModel.initializing.ms,1747072430599000000,1747072442406000000,0
workspaceModel.update.unloaded.entities.ms,1747072430599000000,1747072442406000000,0
workspaceModel.replace.project.model.ms,1747072430599000000,1747072442406000000,0
workspaceModel.updates.precise.ms,1747072430599000000,1747072442406000000,0
workspaceModel.pre.handlers.ms,1747072430599000000,1747072442406000000,0
workspaceModel.loading.total.ms,1747072430599000000,1747072442406000000,25
workspaceModel.updates.ms,1747072430599000000,1747072442406000000,0
workspaceModel.check.recursive.update.ms,1747072430599000000,1747072442406000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1747072430599000000,1747072442406000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1747072430599000000,1747072442406000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1747072430599000000,1747072442406000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1747072430599000000,1747072442406000000,0
jps.global.initialize.library.bridges.ms,1747072430599000000,1747072442406000000,0
workspaceModel.save.cache.to.file.ms,1747072430599000000,1747072442406000000,0
jps.load.initial.state.ms,1747072430599000000,1747072442406000000,4
workspaceModel.mutableEntityStorage.remove.entity.ms,1747072430599000000,1747072442406000000,0
workspaceModel.global.updates.count,1747072430599000000,1747072442406000000,0
jps.global.initialize.library.bridges.after.loading.ms,1747072430599000000,1747072442406000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1747072430599000000,1747072442406000000,0
workspaceModel.sync.entities.ms,1747072430599000000,1747072442406000000,0
workspaceModel.mutableEntityStorage.entities.ms,1747072430599000000,1747072442406000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1747072430599000000,1747072442406000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1747072430599000000,1747072442406000000,0
jps.global.get.library.ms,1747072430599000000,1747072442406000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1747072430599000000,1747072442406000000,0
